orf_name,gene,TSS,chr,strand,f_gene_index,replication_timing,replication_H_index,expression_at_replication,replication_direction
YOR008C,SLG1,342636,15,-,4510,38.66338474,167,11.70456856865075,right
YOR008C-A,YOR008C-A,343081,15,-,4511,40.17908474,170,4.999274665463586,right
YOR009W,TIR4,344112,15,+,4512,40.17908474,170,7.0802706212214535,right
YOR010C,TIR2,347100,15,-,4513,43.21038474,176,7.09842975368705,late_trough
YOR011W,AUS1,349539,15,+,4514,42.19988474,174,10.529834826342363,early_peak
YOR011W-A,YOR011W-A,355652,15,+,4515,42.70508474,175,4.348381115583465,right
YOR012W,YOR012W,356493,15,+,4516,42.70508474,175,7.298525092571445,right
YOR014W,RTS1,357424,15,+,4517,42.70508474,175,12.19902562975162,right
YOR016C,ERP4,361223,15,-,4518,46.74678474,183,10.420497465689644,right
YOR017W,PET127,361380,15,+,4519,46.74678474,183,11.00857018259701,right
YOR018W,ROD1,364323,15,+,4520,48.262484740000005,186,9.89181672564602,right
YOR019W,YOR019W,368001,15,+,4521,49.27288474,188,7.798711603505828,right
YOR020C,HSP10,370883,15,-,4522,51.29378474,192,13.023802053741804,right
YOR020W-A,YOR020W-A,371627,15,+,4523,51.79898474,193,9.390762076785167,right
YOR021C,YOR021C,373486,15,-,4524,52.30418474,194,11.791611474422401,right
YOR022C,YOR022C,375878,15,-,4525,52.80938474,195,9.986013675367369,right
YOR023C,AHC1,377790,15,-,4526,52.80938474,195,9.691414116902871,right
YOR025W,HST3,378207,15,+,4527,52.80938474,195,13.661746714410851,right
YOR030W,DFG16,386730,15,+,4528,52.80938474,195,10.54805559350618,right
YOR031W,CRS5,389213,15,+,4529,52.80938474,195,7.630569211482283,right
YOR032C,HMS1,391075,15,-,4530,52.80938474,195,8.470540371061068,right
YOR032W-A,YOR032W-A,392065,15,+,4531,52.80938474,195,6.074168045510645,right
YOR033C,EXO1,394579,15,-,4532,52.80938474,195,10.276997097563097,right
YOR034C,AKR2,397300,15,-,4533,52.80938474,195,10.743362178010987,right
YOR034C-A,YOR034C-A,397668,15,-,4534,52.80938474,195,7.952320796058263,left
YOR035C,SHE4,400125,15,-,4535,52.30418474,194,10.83759461147213,left
YOR036W,PEP12,400337,15,+,4536,52.30418474,194,10.15811446593551,right
YOR037W,CYC2,401496,15,+,4537,52.30418474,194,9.92041486123668,left
YOR038C,HIR2,405440,15,-,4538,51.29378474,192,11.029296007031672,left
YOR039W,CKB2,405628,15,+,4539,51.29378474,192,11.85558317793787,left
YOR040W,GLO4,407036,15,+,4540,48.76768474,187,8.71757702090855,left
YOR042W,CUE5,408415,15,+,4541,48.76768474,187,11.803018482686895,left
YOR043W,WHI2,410479,15,+,4542,48.262484740000005,186,12.021876561441529,left
YOR044W,IRC23,412709,15,+,4543,45.736384740000005,181,8.228959190608343,left
YOR045W,TOM6,413796,15,+,4544,43.71558474,177,10.236511836674254,left
YOR046C,DBP5,415940,15,-,4545,42.70508474,175,12.760403844538464,left
YOR047C,STD1,417836,15,-,4546,40.17908474,170,10.608578030416641,left
YOR048C,RAT1,421683,15,-,4547,38.15818474,166,12.60298626574438,left
YOR049C,RSB1,423953,15,-,4548,37.65298474,165,6.661189639291356,left
YOR051C,ETT1,426156,15,-,4549,36.64258474,163,12.514296618739394,early_peak
YOR052C,YOR052C,427350,15,-,4550,37.14778474,164,11.281403299028902,late_trough
YOR054C,VHS3,429999,15,-,4551,30.57998474,151,10.435284726071487,left
YOR056C,NOB1,431704,15,-,4552,29.06438474,148,11.515214813750575,left
YOR057W,SGT1,432120,15,+,4553,29.06438474,148,10.778439725492655,left
YOR058C,ASE1,436474,15,-,4554,28.55918474,147,9.92268157760766,early_peak
YOR059C,YOR059C,440258,15,-,4555,33.61128474,157,11.058674469536857,right
YOR060C,YOR060C,441188,15,-,4556,37.14778474,164,9.474967644181119,right
YOR061W,CKA2,441411,15,+,4557,37.14778474,164,11.82672828227014,left
YOR062C,YOR062C,443246,15,-,4558,36.64258474,163,8.82718989958222,left
YOR063W,RPL3,444665,15,+,4559,36.64258474,163,18.131134413674616,right
YOR064C,YNG1,446732,15,-,4560,40.68428474,171,8.974667905983097,late_trough
YOR065W,CYT1,447193,15,+,4561,39.16868474,168,11.967378096470048,early_peak
YOR066W,MSA1,449226,15,+,4562,40.17908474,170,7.388623252623942,right
YOR067C,ALG8,453504,15,-,4563,41.69468474,173,11.450517011231591,right
YOR069W,VPS5,453684,15,+,4564,41.69468474,173,11.167076135823747,left
YOR070C,GYP1,457995,15,-,4565,40.68428474,171,10.343423078987804,left
YOR071C,NRT1,461379,15,-,4566,38.66338474,167,10.162283795033183,early_peak
YOR072W-B,YOR072W-B,464438,15,+,4567,39.16868474,168,5.405891947529414,right
YOR073W,SGO1,464750,15,+,4568,39.16868474,168,11.319300274789855,right
YOR074C,CDC21,467654,15,-,4569,41.18948474,172,10.858934933357679,right
YOR075W,UFE1,468196,15,+,4570,41.18948474,172,10.314376932494598,right
YOR076C,SKI7,471658,15,-,4571,42.70508474,175,10.607780827943632,right
YOR077W,RTS2,471862,15,+,4572,42.70508474,175,8.437177661564252,right
YOR078W,BUD21,472713,15,+,4573,42.70508474,175,11.50302638541603,right
YOR079C,ATX2,474430,15,-,4574,42.70508474,175,10.11482348475404,right
YOR080W,DIA2,474591,15,+,4575,42.70508474,175,10.785565191273346,right
YOR081C,TGL5,479215,15,-,4576,46.74678474,183,9.896896287810923,right
YOR083W,WHI5,479459,15,+,4577,46.74678474,183,9.958066777870014,left
YOR085W,OST3,481974,15,+,4578,45.23118474,180,11.728245869515474,left
YOR086C,TCB1,486981,15,-,4579,41.18948474,172,13.560565289620788,left
YOR087W,YVC1,487627,15,+,4580,39.16868474,168,10.907266289282203,left
YOR089C,VPS21,490906,15,-,4581,38.66338474,167,11.26114009577258,early_peak
YOR090C,PTC5,492919,15,-,4582,39.16868474,168,11.038261194014158,right
YOR091W,TMA46,493372,15,+,4583,40.68428474,171,11.71385340989123,right
YOR092W,ECM3,495047,15,+,4584,41.69468474,173,10.697904655966372,right
YOR093C,YOR093C,502482,15,-,4585,43.21038474,176,11.884376310409605,right
YOR094W,ARF3,502700,15,+,4586,43.21038474,176,10.093847764317418,left
YOR095C,RKI1,504399,15,-,4587,42.70508474,175,11.898053627403595,early_peak
YOR097C,YOR097C,507542,15,-,4588,45.736384740000005,181,9.211325348943245,right
YOR098C,NUP1,511263,15,-,4589,46.74678474,183,12.29116772299982,right
YOR099W,KTR1,511762,15,+,4590,46.74678474,183,13.185269359099825,right
YOR101W,RAS1,515171,15,+,4591,50.28328474,190,11.543593005473019,right
YOR103C,OST2,516921,15,-,4592,50.28328474,190,11.15648200281729,right
YOR104W,PIN2,517465,15,+,4593,50.788584740000005,191,10.06686442235456,late_trough
YOR106W,VAM3,519028,15,+,4594,50.28328474,190,9.955924589290971,early_peak
YOR107W,RGS2,521076,15,+,4595,51.79898474,193,8.690694572706882,right
YOR108W,LEU9,522998,15,+,4596,51.79898474,193,13.701387357764329,right
YOR109W,INP53,525150,15,+,4597,52.80938474,195,12.171493450499234,right
YOR110W,TFC7,528859,15,+,4598,53.31458474,196,10.541568134845688,right
YOR111W,YOR111W,530390,15,+,4599,53.81978474,197,8.926329927866758,right
YOR112W,CEX1,531439,15,+,4600,53.81978474,197,11.13061890789083,right
YOR113W,AZF1,533977,15,+,4601,54.324984740000005,198,10.557046970331893,late_trough
YOR114W,YOR114W,537410,15,+,4602,53.31458474,196,6.731437832962423,left
YOR115C,TRS33,539517,15,-,4603,52.80938474,195,10.90656959887715,left
YOR116C,RPO31,544360,15,-,4604,52.80938474,195,13.365432813864004,right
YOR117W,RPT5,544937,15,+,4605,52.80938474,195,12.675979644708832,left
YOR118W,RTC5,546654,15,+,4606,52.30418474,194,10.835159980262706,early_peak
YOR119C,RIO1,550301,15,-,4607,52.80938474,195,10.72743547393427,right
YOR120W,GCY1,550787,15,+,4608,52.80938474,195,9.385695123495276,left
YOR122C,PFY1,552939,15,-,4609,52.30418474,194,13.045634723566703,left
YOR123C,LEO1,554657,15,-,4610,52.30418474,194,11.285247638366476,left
YOR124C,UBP2,558750,15,-,4611,50.28328474,190,12.697962438881875,left
YOR125C,CAT5,559781,15,-,4612,50.28328474,190,9.71399470231581,right
YOR126C,IAH1,560709,15,-,4613,50.28328474,190,8.230671801294633,right
YOR127W,RGA1,560904,15,+,4614,50.28328474,190,12.057744640483197,left
YOR128C,ADE2,566218,15,-,4615,48.76768474,187,10.08910484333947,early_peak
YOR134W,BAG7,578238,15,+,4616,51.79898474,193,7.353199845508011,right
YOR136W,IDH2,580141,15,+,4617,52.30418474,194,12.932709014721512,right
YOR137C,SIA1,584094,15,-,4618,52.30418474,194,9.67169900736288,left
YOR138C,RUP1,586390,15,-,4619,51.79898474,193,11.057012406671504,left
YOR140W,SFL1,586650,15,+,4620,51.79898474,193,9.216252073408732,left
YOR143C,THI80,602426,15,-,4621,46.74678474,183,10.503327766697812,early_peak
YOR144C,ELG1,605150,15,-,4622,48.76768474,187,9.036238350791816,right
YOR145C,PNO1,606193,15,-,4623,48.76768474,187,11.803251760596815,right
YOR147W,MDM32,606571,15,+,4624,48.76768474,187,10.765506634914523,right
YOR148C,SPP2,609220,15,-,4625,49.77808474,189,9.527924306160726,late_trough
YOR149C,SMP3,611428,15,-,4626,49.27288474,188,10.07855226834204,left
YOR150W,MRPL23,611973,15,+,4627,49.27288474,188,10.848626090740785,left
YOR151C,RPB2,616946,15,-,4628,48.76768474,187,14.318352939159459,early_peak
YOR153W,PDR5,619673,15,+,4629,50.28328474,190,14.684617192854514,right
YOR154W,SLP1,624680,15,+,4630,52.30418474,194,10.683780400674731,right
YOR155C,ISN1,628013,15,-,4631,52.80938474,195,11.001926224797103,right
YOR156C,NFI1,630642,15,-,4632,52.80938474,195,9.922380189843455,right
YOR157C,PUP1,631789,15,-,4633,52.80938474,195,12.498171095999396,right
YOR158W,PET123,632144,15,+,4634,52.80938474,195,10.88850990071706,right
YOR159C,SME1,633611,15,-,4635,52.80938474,195,9.44279651565656,right
YOR160W,MTR10,633798,15,+,4636,52.80938474,195,11.503357606606887,right
YOR161C,PNS1,638706,15,-,4637,53.31458474,196,9.762516979976013,right
YOR161C-C,YOR161C-C,639267,15,-,4638,53.31458474,196,5.7867334474403735,left
YOR162C,YRR1,642172,15,-,4639,52.80938474,195,10.872929461328201,left
YOR163W,DDP1,642705,15,+,4640,52.80938474,195,9.997520144686055,left
YOR164C,GET4,644353,15,-,4641,51.79898474,193,11.632653095278812,left
YOR165W,SEY1,644525,15,+,4642,51.79898474,193,12.83643317385619,left
YOR166C,SWT1,648541,15,-,4643,48.76768474,187,10.279012506299606,left
YOR167C,RPS28A,649020,15,-,4644,47.75728474,185,15.16133318648655,left
YOR168W,GLN4,649276,15,+,4645,47.75728474,185,14.351539143857902,right
YOR171C,LCB4,653978,15,-,4646,48.262484740000005,186,11.715720256544467,right
YOR172W,YRM1,654167,15,+,4647,48.262484740000005,186,11.170627008482464,right
YOR173W,DCS2,657264,15,+,4648,49.27288474,188,7.8273219531489815,right
YOR174W,MED4,658629,15,+,4649,49.27288474,188,10.29704266529287,right
YOR175C,ALE1,661770,15,-,4650,49.77808474,189,11.975785837051816,right
YOR176W,HEM15,662291,15,+,4651,49.77808474,189,11.479650311767031,right
YOR177C,MPC54,667233,15,-,4652,49.77808474,189,7.071354295922854,left
YOR178C,GAC1,670651,15,-,4653,49.27288474,188,6.5615972169368115,early_peak
YOR179C,SYC1,672436,15,-,4654,49.77808474,189,9.01839813293162,late_trough
YOR180C,DCI1,675167,15,-,4655,46.74678474,183,7.770613840908865,left
YOR181W,LAS17,675875,15,+,4656,46.74678474,183,8.393874432367548,right
YOR182C,RPS30B,678850,15,-,4657,47.25208474,184,15.015242534371183,right
YOR183W,FYV12,678851,15,+,4658,47.25208474,184,5.304349865363883,right
YOR184W,SER1,679308,15,+,4659,47.75728474,185,12.992636813619676,late_trough
YOR185C,GSP2,682165,15,-,4660,46.24158474,182,9.401756157077394,early_peak
YOR186W,YOR186W,683111,15,+,4661,49.77808474,189,5.326824449430264,right
YOR187W,TUF1,683947,15,+,4662,49.77808474,189,13.380028859093512,right
YOR188W,MSB1,685671,15,+,4663,51.29378474,192,11.690430509914217,right
YOR189W,IES4,689598,15,+,4664,51.29378474,192,9.702706041250826,right
YOR190W,SPR1,690695,15,+,4665,51.29378474,192,6.751819893035685,right
YOR191W,ULS1,692390,15,+,4666,52.80938474,195,12.304327851144496,right
YOR194C,TOA1,712588,15,-,4667,52.80938474,195,11.229932242242107,right
YOR195W,SLK19,712810,15,+,4668,52.80938474,195,10.309610974305016,right
YOR196C,LIP5,716886,15,-,4669,53.31458474,196,11.238937402663105,late_trough
YOR205C,GEP3,727243,15,-,4670,49.27288474,188,10.457009457680456,left
YOR206W,NOC2,727484,15,+,4671,49.27288474,188,13.10267411225542,right
YOR207C,RET1,733481,15,-,4672,50.788584740000005,191,13.059722447206074,right
YOR208W,PTP2,733741,15,+,4673,50.788584740000005,191,10.02242988736906,right
YOR209C,NPT1,737878,15,-,4674,51.29378474,192,13.05128017144424,right
YOR210W,RPB10,738264,15,+,4675,51.29378474,192,10.906344561091437,right
YOR211C,MGM1,741761,15,-,4676,51.79898474,193,11.809634636335659,right
YOR212W,STE4,742791,15,+,4677,51.79898474,193,12.287482034266366,left
YOR213C,SAS5,745374,15,-,4678,51.29378474,192,9.61818446190128,left
YOR214C,YOR214C,746303,15,-,4679,51.29378474,192,5.797779571275457,right
YOR215C,AIM41,747291,15,-,4680,51.79898474,193,10.114387960275225,late_trough
YOR216C,RUD3,749032,15,-,4681,50.788584740000005,191,11.414492821340911,left
YOR217W,RFC1,749185,15,+,4682,50.788584740000005,191,12.213183842293438,right
YOR219C,STE13,755066,15,-,4683,50.788584740000005,191,11.085483347046814,right
YOR220W,RCN2,755305,15,+,4684,50.788584740000005,191,10.001883242381389,left
YOR221C,MCT1,757611,15,-,4685,50.28328474,190,10.561723157543666,left
YOR222W,ODC2,757831,15,+,4686,50.28328474,190,12.265894018976558,left
YOR223W,YOR223W,759750,15,+,4687,47.75728474,185,9.410390309985912,left
YOR224C,RPB8,761302,15,-,4688,46.74678474,183,12.219358612286323,left
YOR226C,ISU2,762106,15,-,4689,46.74678474,183,11.750527906053312,right
YOR227W,HER1,762594,15,+,4690,46.74678474,183,10.612270251902254,right
YOR228C,YOR228C,768050,15,-,4691,47.75728474,185,8.938175590004288,right
YOR229W,WTM2,768363,15,+,4692,47.75728474,185,9.873388863301653,right
YOR230W,WTM1,770750,15,+,4693,48.262484740000005,186,13.215467088449902,late_trough
YOR231W,MKK1,772451,15,+,4694,46.74678474,183,10.527022791904217,left
YOR232W,MGE1,774470,15,+,4695,46.74678474,183,12.598434024665004,right
YOR233W,KIN4,775640,15,+,4696,47.75728474,185,11.036075615936282,right
YOR234C,RPL33B,779438,15,-,4697,47.75728474,185,14.661974609384684,right
YOR236W,DFR1,780893,15,+,4698,47.75728474,185,10.03597640237369,right
YOR237W,HES1,781820,15,+,4699,48.262484740000005,186,6.305197207140072,right
YOR238W,YOR238W,783677,15,+,4700,48.262484740000005,186,9.708622289892256,right
YOR239W,ABP140,784800,15,+,4701,48.262484740000005,186,12.541144503488052,right
YOR241W,MET7,787175,15,+,4702,48.262484740000005,186,11.700814875237699,right
YOR242C,SSP2,789857,15,-,4703,49.27288474,188,6.480410727434458,right
YOR243C,PUS7,792256,15,-,4704,50.788584740000005,191,12.628420286174507,right
YOR244W,ESA1,792503,15,+,4705,50.788584740000005,191,10.341281342225823,right
YOR247W,SRL1,797444,15,+,4706,53.31458474,196,13.38637496630566,right
YOR249C,APC5,800748,15,-,4707,53.31458474,196,10.207769466968275,right
YOR250C,CLP1,802343,15,-,4708,53.31458474,196,10.624101319646732,right
YOR251C,TUM1,803490,15,-,4709,53.31458474,196,10.915295554292618,right
YOR252W,TMA16,803636,15,+,4710,53.31458474,196,10.292615782304964,right
YOR253W,NAT5,804359,15,+,4711,53.31458474,196,11.303477519500705,right
YOR254C,SEC63,807072,15,-,4712,53.31458474,196,13.396121803429772,right
YOR255W,OSW1,807122,15,+,4713,53.31458474,196,4.969422651777291,right
YOR256C,TRE2,810833,15,-,4714,53.81978474,197,11.48255611121192,right
YOR257W,CDC31,810975,15,+,4715,53.81978474,197,10.10385913076798,right
YOR258W,HNT3,811664,15,+,4716,53.81978474,197,8.180383937935725,right
YOR259C,RPT4,813730,15,-,4717,53.81978474,197,13.006657738522916,right
YOR260W,GCD1,813934,15,+,4718,53.81978474,197,12.639575153578347,right
YOR261C,RPN8,817025,15,-,4719,54.324984740000005,198,12.950515008222643,right
YOR262W,YOR262W,817230,15,+,4720,54.324984740000005,198,10.926719831597325,right
YOR264W,DSE3,818644,15,+,4721,54.324984740000005,198,7.905527832063602,left
YOR265W,RBL2,820421,15,+,4722,53.81978474,197,11.23365543534279,early_peak
YOR266W,PNT1,821023,15,+,4723,54.324984740000005,198,10.061923150036561,late_trough
YOR267C,HRK1,825025,15,-,4724,53.31458474,196,10.902247802020687,left
YOR268C,YOR268C,825932,15,-,4725,53.31458474,196,4.66080461335139,right
YOR269W,PAC1,826310,15,+,4726,53.31458474,196,9.847484355077315,left
YOR270C,VPH1,830746,15,-,4727,52.80938474,195,14.88140633024396,left
YOR271C,FSF1,832083,15,-,4728,51.79898474,193,12.760502504430656,left
YOR272W,YTM1,832740,15,+,4729,51.79898474,193,12.080677877381069,left
YOR273C,TPO4,836500,15,-,4730,50.788584740000005,191,10.534864803402904,left
YOR274W,MOD5,837605,15,+,4731,49.27288474,188,10.122649090283934,left
YOR275C,RIM20,841102,15,-,4732,44.72598474,179,10.931114929823297,left
YOR276W,CAF20,841274,15,+,4733,44.72598474,179,13.305042755268945,right
YOR278W,HEM4,842789,15,+,4734,44.72598474,179,9.106251305225152,left
YOR279C,RFM1,844742,15,-,4735,44.22078474,178,8.954785436363906,left
YOR280C,FSH3,845814,15,-,4736,42.19988474,174,9.86923381294556,left
YOR281C,PLP2,847158,15,-,4737,40.17908474,170,11.281011399313954,left
YOR283W,YOR283W,847385,15,+,4738,40.17908474,170,10.951502133053003,right
YOR284W,HUA2,848432,15,+,4739,40.17908474,170,8.043624730440664,right
YOR285W,RDL1,849630,15,+,4740,40.17908474,170,11.558572497976806,right
YOR286W,RDL2,850258,15,+,4741,40.17908474,170,10.956102691053912,right
YOR287C,RRP36,851862,15,-,4742,40.17908474,170,9.740666289546075,left
YOR288C,MPD1,853115,15,-,4743,38.66338474,167,10.179816379743489,left
YOR289W,YOR289W,853357,15,+,4744,38.66338474,167,7.898507810850924,right
YOR290C,SNF2,860409,15,-,4745,41.18948474,172,12.515453543230855,right
YOR291W,YPK9,860991,15,+,4746,41.18948474,172,12.043265260020124,right
YOR292C,YOR292C,866643,15,-,4747,42.70508474,175,9.398824229751343,right
YOR293W,RPS10A,867072,15,+,4748,42.70508474,175,15.776052190940197,right
YOR293C-A,YOR293C-A,868219,15,-,4749,42.70508474,175,4.937501648037006,right
YOR294W,RRS1,868299,15,+,4750,42.70508474,175,11.194928168038349,left
YOR295W,UAF30,869132,15,+,4751,40.17908474,170,8.934775339922481,left
YOR296W,YOR296W,870055,15,+,4752,40.17908474,170,11.53437701135488,right
YOR297C,TIM18,875348,15,-,4753,40.17908474,170,9.548425340053024,right
YOR298W,MUM3,875599,15,+,4754,40.17908474,170,7.618948701723042,right
YOR298C-A,MBF1,877756,15,-,4755,41.69468474,173,14.533126213052176,right
YOR299W,BUD7,878361,15,+,4756,41.69468474,173,11.605421863068461,right
YOR301W,RAX1,880948,15,+,4757,41.69468474,173,10.610846049396045,right
YOR302W,YOR302W,882670,15,+,4758,43.71558474,177,9.492064996913696,right
YOR303W,CPA1,882670,15,+,4759,43.71558474,177,12.228583319093858,right
YOR304W,ISW2,884349,15,+,4760,45.23118474,180,12.212474955475052,late_trough
YOR304C-A,YOR304C-A,888752,15,-,4761,43.21038474,176,8.869911394834215,left
YOR305W,RRG7,888993,15,+,4762,43.21038474,176,10.231712392209655,left
YOR306C,MCH5,891617,15,-,4763,40.68428474,171,11.007357649668377,left
YOR307C,SLY41,894290,15,-,4764,39.16868474,168,11.40330596069324,left
YOR308C,SNU66,896412,15,-,4765,38.15818474,166,10.077584879564562,early_peak
YOR310C,NOP58,898394,15,-,4766,39.16868474,168,14.27554056758984,right
YOR311C,DGK1,899976,15,-,4767,39.67388474,169,10.995616872998918,right
YOR312C,RPL20B,901265,15,-,4768,40.68428474,171,15.933589731307972,right
YOR313C,SPS4,902874,15,-,4769,40.68428474,171,8.338924184765443,left
YOR315W,SFG1,904674,15,+,4770,40.17908474,170,12.696461619052226,left
YOR316C,COT1,907697,15,-,4771,38.15818474,166,11.340887134182797,left
YOR316C-A,YOR316C-A,907935,15,-,4772,38.15818474,166,6.26781170812994,right
YOR317W,FAA1,909293,15,+,4773,38.15818474,166,13.193531179921974,right
YOR319W,HSH49,912819,15,+,4774,40.17908474,170,8.978753000472661,right
YOR320C,GNT1,915197,15,-,4775,42.70508474,175,11.454859915303533,right
YOR321W,PMT3,915987,15,+,4776,42.70508474,175,11.387962764509668,left
YOR322C,LDB19,921301,15,-,4777,41.69468474,173,11.59325469861073,left
YOR323C,PRO2,922925,15,-,4778,41.69468474,173,13.080716305346444,right
YOR324C,FRT1,925188,15,-,4779,47.75728474,185,10.584337407114148,right
YOR326W,MYO2,925548,15,+,4780,47.75728474,185,14.499319535377849,right
YOR327C,SNC2,931165,15,-,4781,52.30418474,194,11.44143934027859,right
YOR328W,PDR10,933651,15,+,4782,52.80938474,195,10.416862580659345,right
YOR329C,SCD5,939393,15,-,4783,53.31458474,196,10.948423024170717,late_trough
YOR330C,MIP1,943429,15,-,4784,52.80938474,195,12.416678556521468,left
YOR332W,VMA4,943626,15,+,4785,52.80938474,195,14.547008657771093,right
YOR334W,MRS2,944597,15,+,4786,52.80938474,195,9.60147674308202,left
YOR335C,ALA1,949227,15,-,4787,52.30418474,194,15.132464797093485,left
YOR336W,KRE5,949749,15,+,4788,52.30418474,194,12.380791778185637,right
YOR337W,TEA1,954213,15,+,4789,52.30418474,194,10.929278277836055,left
YOR338W,YOR338W,956898,15,+,4790,50.788584740000005,191,7.850959025856305,left
YOR339C,UBC11,958869,15,-,4791,47.75728474,185,5.785153158809215,left
YOR340C,RPA43,960263,15,-,4792,46.74678474,183,11.827441129318379,left
YOR341W,RPA190,960863,15,+,4793,46.74678474,183,15.190933511759908,left
YOR346W,REV1,981678,15,+,4794,38.66338474,167,10.79554060233557,early_peak
YOR347C,PYK2,986568,15,-,4795,44.22078474,178,10.186222064517564,right
YOR348C,PUT4,988782,15,-,4796,49.27288474,188,11.580376984166794,late_trough
YOR349W,CIN1,989763,15,+,4797,46.74678474,183,9.624704626549407,early_peak
YOR350C,MNE1,994892,15,-,4798,47.75728474,185,10.115987935932427,right
YOR351C,MEK1,996511,15,-,4799,48.262484740000005,186,6.097678089439568,right
YOR352W,YOR352W,997139,15,+,4800,48.76768474,187,9.203934897708704,late_trough
YOR353C,SOG2,1000862,15,-,4801,48.262484740000005,186,10.928170247246076,left
YOR354C,MSC6,1003251,15,-,4802,48.262484740000005,186,11.961234098059855,right
YOR355W,GDS1,1004647,15,+,4803,48.262484740000005,186,12.72051404778504,right
YOR356W,YOR356W,1007144,15,+,4804,48.262484740000005,186,12.312531614540323,right
YOR357C,SNX3,1009730,15,-,4805,48.76768474,187,10.144854712647232,right
YOR358W,HAP5,1010126,15,+,4806,48.76768474,187,8.858252314232429,right
YOR359W,VTS1,1011050,15,+,4807,48.76768474,187,10.183984256373217,left
YOR360C,PDE2,1015054,15,-,4808,48.262484740000005,186,11.519968169348427,left
YOR361C,PRT1,1017576,15,-,4809,47.75728474,185,14.325338907742962,left
YOR362C,PRE10,1018801,15,-,4810,47.75728474,185,12.482651778387199,right
YOR363C,PIP2,1023512,15,-,4811,48.262484740000005,186,10.04277821518277,late_trough
YOR365C,YOR365C,1025572,15,-,4812,46.74678474,183,6.57656276834277,left
YOR367W,SCP1,1025983,15,+,4813,46.74678474,183,9.63623893610848,right
YOR368W,RAD17,1026813,15,+,4814,46.74678474,183,9.26143678504815,right
YOR369C,RPS12,1028694,15,-,4815,46.74678474,183,17.271258639343017,left
YOR370C,MRS6,1031335,15,-,4816,43.71558474,177,12.600714426990447,left
YOR371C,GPB1,1034302,15,-,4817,41.69468474,173,11.06531821901741,left
YOR372C,NDD1,1036564,15,-,4818,41.69468474,173,11.182219831022786,right
YOR373W,NUD1,1036769,15,+,4819,41.69468474,173,10.255049262876565,left
YOR374W,ALD4,1039781,15,+,4820,39.67388474,169,10.576928866125588,left
YOR375C,GDH1,1043100,15,-,4821,38.15818474,166,15.824239284836677,left
YOR376W-A,YOR376W-A,1045196,15,+,4822,38.15818474,166,7.118127189899708,right
YOR377W,ATF1,1046209,15,+,4823,38.15818474,166,10.76958910495578,left
YOR378W,YOR378W,1049511,15,+,4824,33.10608474,156,8.479321860656032,early_peak
YOR380W,RDR1,1051078,15,+,4825,33.61128474,157,9.10221467605043,right
YOR381W,FRE3,1055214,15,+,4826,34.116484740000004,158,10.107106285280407,right
YOR381W-A,YOR381W-A,1058423,15,+,4827,36.13738474,162,5.543174111738676,right
YOR382W,FIT2,1059507,15,+,4828,39.16868474,168,9.13290213046346,right
YOR383C,FIT3,1061103,15,-,4829,39.67388474,169,10.837757723937548,right
YOR384W,FRE5,1061527,15,+,4830,39.67388474,169,7.895889296461682,right
YOR385W,YOR385W,1065036,15,+,4831,40.17908474,170,9.836425170904564,right
YOR386W,PHR1,1066826,15,+,4832,40.17908474,170,9.697392143663317,right
YPL274W,SAM3,22887,16,+,4833,52.30418474,194,14.075394810685742,left
YPL273W,SAM4,25015,16,+,4834,51.79898474,193,13.37999092988879,left
YPL272C,YPL272C,28164,16,-,4835,51.79898474,193,8.38557052617457,left
YPL271W,ATP15,30059,16,+,4836,51.29378474,192,10.310650725510984,left
YPL270W,MDL2,30460,16,+,4837,51.29378474,192,11.591315875238616,left
YPL269W,KAR9,33014,16,+,4838,50.28328474,190,9.613717717244949,left
YPL268W,PLC1,35181,16,+,4839,49.77808474,189,10.723221686233718,left
YPL267W,ACM1,38155,16,+,4840,48.262484740000005,186,7.736333337975228,left
YPL266W,DIM1,39075,16,+,4841,48.262484740000005,186,11.506190238372739,right
YPL265W,DIP5,40948,16,+,4842,48.262484740000005,186,13.115075391428018,left
YPL264C,YPL264C,44344,16,-,4843,45.736384740000005,181,8.147903249757661,early_peak
YPL263C,KEL3,46529,16,-,4844,46.24158474,182,12.1380901658705,late_trough
YPL262W,FUM1,47373,16,+,4845,45.736384740000005,181,12.867274119535368,early_peak
YPL260W,YPL260W,49214,16,+,4846,46.24158474,182,12.18313517125192,right
YPL259C,APM1,52685,16,-,4847,48.262484740000005,186,10.900464485710907,late_trough
YPL257W,YPL257W,63213,16,+,4848,42.70508474,175,7.485759110797322,left
YPL256C,CLN2,66790,16,-,4849,41.69468474,173,11.604151303498114,left
YPL255W,BBP1,67704,16,+,4850,39.16868474,168,9.739921997008784,left
YPL254W,HFI1,69245,16,+,4851,39.16868474,168,10.974083101891214,left
YPL253C,VIK1,73048,16,-,4852,37.65298474,165,10.862601228549435,left
YPL252C,YAH1,73926,16,-,4853,37.65298474,165,10.47367297012257,right
YPL250C,ICY2,74862,16,-,4854,37.65298474,165,12.144452701394872,right
YPL249C-A,RPL36B,76254,16,-,4855,39.16868474,168,14.90698912602212,right
YPL249C,GYP5,79381,16,-,4856,40.68428474,171,11.296073487426968,right
YPL248C,GAL4,82356,16,-,4857,41.69468474,173,7.333551822685637,right
YPL247C,YPL247C,84294,16,-,4858,41.69468474,173,10.065234077622934,right
